source file name , phase name , phase input files , phase output file , arch , tool, metric , unit
C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu , cl.exe (preprocessing 1) , C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000947c_00000000-11_microPhysics.cpp1.ii , compute_120 , nvcc , 343.9440 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , cudafe++ , C:/Users/finnt/AppData/Local/Temp/tmpxft_00005d08_00000000-7_dataClass.cpp4.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00005d08_00000000-8_dataClass.cudafe1.cpp , compute_120 , nvcc , 804.5740 , ms
C:/OwnPrograms/skewTCloudSim/Game/meteoformulas.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_00009e60_00000000-11_meteoformulas.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009e60_00000000-8_meteoformulas.ptx , compute_120 , nvcc , 609.7209 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , cudafe++ , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa80_00000000-7_kernelMaths.cpp4.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa80_00000000-8_kernelMaths.cudafe1.cpp , compute_120 , nvcc , 866.4380 , ms
C:/OwnPrograms/skewTCloudSim/Game/meteoformulas.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009e60_00000000-8_meteoformulas.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009e60_00000000-14_meteoformulas.cubin , sm_120 , nvcc , 202.1433 , ms
C:/OwnPrograms/skewTCloudSim/Game/meteoformulas.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009e60_00000000-14_meteoformulas.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009e60_00000000-5_meteoformulas.fatbin ,  , nvcc , 31.5316 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelTest.cu , cl.exe (preprocessing 1) , C:/OwnPrograms/skewTCloudSim/Game/kernelTest.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000986c_00000000-11_kernelTest.cpp1.ii , compute_120 , nvcc , 413.1097 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , cudafe++ , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa7c_00000000-7_kernelSky.cpp4.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa7c_00000000-8_kernelSky.cudafe1.cpp , compute_120 , nvcc , 1093.9045 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , cudafe++ , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004f18_00000000-7_environment.cpp4.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004f18_00000000-8_environment.cudafe1.cpp , compute_120 , nvcc , 1135.4926 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , cl.exe (preprocessing 1) , C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00005d08_00000000-11_dataClass.cpp1.ii , compute_120 , nvcc , 406.1013 , ms
C:/OwnPrograms/skewTCloudSim/Game/meteoformulas.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/meteoformulas.cu.obj , compute_120 , nvcc , 168.8563 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/meteoformulas.cu.obj ,  , nvcc , 2.8716 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , cl.exe (preprocessing 1) , C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa80_00000000-11_kernelMaths.cpp1.ii , compute_120 , nvcc , 405.3119 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa60_00000000-11_kernelGround.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa60_00000000-8_kernelGround.ptx , compute_120 , nvcc , 745.2714 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , cl.exe (preprocessing 1) , C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa7c_00000000-11_kernelSky.cpp1.ii , compute_120 , nvcc , 458.5698 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , cl.exe (preprocessing 1) , C:/OwnPrograms/skewTCloudSim/Game/environment.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004f18_00000000-11_environment.cpp1.ii , compute_120 , nvcc , 460.3014 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa60_00000000-8_kernelGround.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa60_00000000-14_kernelGround.cubin , sm_120 , nvcc , 196.1496 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa60_00000000-14_kernelGround.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa60_00000000-5_kernelGround.fatbin ,  , nvcc , 35.3469 , ms
C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_0000947c_00000000-11_microPhysics.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000947c_00000000-8_microPhysics.ptx , compute_120 , nvcc , 966.8868 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelGround.cu.obj , compute_120 , nvcc , 280.5891 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelGround.cu.obj ,  , nvcc , 2.7544 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelTest.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_0000986c_00000000-11_kernelTest.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000986c_00000000-8_kernelTest.ptx , compute_120 , nvcc , 954.2752 , ms
C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000947c_00000000-8_microPhysics.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000947c_00000000-14_microPhysics.cubin , sm_120 , nvcc , 402.9737 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_00005d08_00000000-11_dataClass.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00005d08_00000000-8_dataClass.ptx , compute_120 , nvcc , 952.8563 , ms
C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000947c_00000000-14_microPhysics.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000947c_00000000-5_microPhysics.fatbin ,  , nvcc , 36.1552 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelTest.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000986c_00000000-8_kernelTest.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000986c_00000000-14_kernelTest.cubin , sm_120 , nvcc , 168.0717 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelTest.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000986c_00000000-14_kernelTest.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000986c_00000000-5_kernelTest.fatbin ,  , nvcc , 33.2290 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_00005d08_00000000-8_dataClass.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00005d08_00000000-14_dataClass.cubin , sm_120 , nvcc , 168.0398 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_00005d08_00000000-14_dataClass.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00005d08_00000000-5_dataClass.fatbin ,  , nvcc , 27.7900 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa80_00000000-11_kernelMaths.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa80_00000000-8_kernelMaths.ptx , compute_120 , nvcc , 1114.1689 , ms
C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/microPhysics.cu.obj , compute_120 , nvcc , 284.0561 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/microPhysics.cu.obj ,  , nvcc , 2.8574 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa80_00000000-8_kernelMaths.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa80_00000000-14_kernelMaths.cubin , sm_120 , nvcc , 232.0613 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa80_00000000-14_kernelMaths.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa80_00000000-5_kernelMaths.fatbin ,  , nvcc , 31.9027 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelTest.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelTest.cu.obj , compute_120 , nvcc , 490.1549 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelTest.cu.obj ,  , nvcc , 2.8584 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_00004f18_00000000-11_environment.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004f18_00000000-8_environment.ptx , compute_120 , nvcc , 1170.1893 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/dataClass.cu.obj , compute_120 , nvcc , 527.0554 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/dataClass.cu.obj ,  , nvcc , 2.9619 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004f18_00000000-8_environment.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004f18_00000000-14_environment.cubin , sm_120 , nvcc , 159.9128 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004f18_00000000-14_environment.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004f18_00000000-5_environment.fatbin ,  , nvcc , 25.4257 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelMaths.cu.obj , compute_120 , nvcc , 474.6843 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelMaths.cu.obj ,  , nvcc , 3.0452 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa7c_00000000-11_kernelSky.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa7c_00000000-8_kernelSky.ptx , compute_120 , nvcc , 1611.4937 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa7c_00000000-8_kernelSky.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa7c_00000000-14_kernelSky.cubin , sm_120 , nvcc , 475.5865 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa7c_00000000-14_kernelSky.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aa7c_00000000-5_kernelSky.fatbin ,  , nvcc , 35.8421 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/environment.cu.obj , compute_120 , nvcc , 4893.4121 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/environment.cu.obj ,  , nvcc , 2.7715 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelSky.cu.obj , compute_120 , nvcc , 4696.9751 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelSky.cu.obj ,  , nvcc , 2.7158 , ms
C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu , cl.exe (preprocessing 4) , C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004224_00000000-7_microPhysics.cpp4.ii ,  , nvcc , 270.6899 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu , cl.exe (preprocessing 4) , C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aaac_00000000-7_kernelGround.cpp4.ii ,  , nvcc , 264.2675 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , cl.exe (preprocessing 4) , C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_000088b4_00000000-7_dataClass.cpp4.ii ,  , nvcc , 333.0783 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , cl.exe (preprocessing 4) , C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004858_00000000-7_kernelMaths.cpp4.ii ,  , nvcc , 323.9927 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , cl.exe (preprocessing 4) , C:/OwnPrograms/skewTCloudSim/Game/environment.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009e34_00000000-7_environment.cpp4.ii ,  , nvcc , 396.1444 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , cl.exe (preprocessing 4) , C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000a950_00000000-7_kernelSky.cpp4.ii ,  , nvcc , 383.1789 , ms
C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu , cudafe++ , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004224_00000000-7_microPhysics.cpp4.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004224_00000000-8_microPhysics.cudafe1.cpp , compute_120 , nvcc , 456.7865 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu , cudafe++ , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aaac_00000000-7_kernelGround.cpp4.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aaac_00000000-8_kernelGround.cudafe1.cpp , compute_120 , nvcc , 445.8365 , ms
C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu , cl.exe (preprocessing 1) , C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004224_00000000-11_microPhysics.cpp1.ii , compute_120 , nvcc , 318.4365 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , cudafe++ , C:/Users/finnt/AppData/Local/Temp/tmpxft_000088b4_00000000-7_dataClass.cpp4.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_000088b4_00000000-8_dataClass.cudafe1.cpp , compute_120 , nvcc , 751.3185 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu , cl.exe (preprocessing 1) , C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aaac_00000000-11_kernelGround.cpp1.ii , compute_120 , nvcc , 320.9837 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , cudafe++ , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004858_00000000-7_kernelMaths.cpp4.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004858_00000000-8_kernelMaths.cudafe1.cpp , compute_120 , nvcc , 793.0791 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , cl.exe (preprocessing 1) , C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_000088b4_00000000-11_dataClass.cpp1.ii , compute_120 , nvcc , 364.6057 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , cudafe++ , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000a950_00000000-7_kernelSky.cpp4.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000a950_00000000-8_kernelSky.cudafe1.cpp , compute_120 , nvcc , 1020.2867 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , cl.exe (preprocessing 1) , C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004858_00000000-11_kernelMaths.cpp1.ii , compute_120 , nvcc , 365.6105 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , cudafe++ , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009e34_00000000-7_environment.cpp4.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009e34_00000000-8_environment.cudafe1.cpp , compute_120 , nvcc , 1053.9949 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aaac_00000000-11_kernelGround.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aaac_00000000-8_kernelGround.ptx , compute_120 , nvcc , 695.0502 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , cl.exe (preprocessing 1) , C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000a950_00000000-11_kernelSky.cpp1.ii , compute_120 , nvcc , 427.3665 , ms
C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_00004224_00000000-11_microPhysics.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004224_00000000-8_microPhysics.ptx , compute_120 , nvcc , 908.8236 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aaac_00000000-8_kernelGround.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aaac_00000000-14_kernelGround.cubin , sm_120 , nvcc , 186.3633 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , cl.exe (preprocessing 1) , C:/OwnPrograms/skewTCloudSim/Game/environment.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009e34_00000000-11_environment.cpp1.ii , compute_120 , nvcc , 438.0474 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aaac_00000000-14_kernelGround.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000aaac_00000000-5_kernelGround.fatbin ,  , nvcc , 28.1057 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelGround.cu.obj , compute_120 , nvcc , 273.8727 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelGround.cu.obj ,  , nvcc , 2.5002 , ms
C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004224_00000000-8_microPhysics.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004224_00000000-14_microPhysics.cubin , sm_120 , nvcc , 405.5632 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_000088b4_00000000-11_dataClass.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_000088b4_00000000-8_dataClass.ptx , compute_120 , nvcc , 951.5725 , ms
C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004224_00000000-14_microPhysics.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004224_00000000-5_microPhysics.fatbin ,  , nvcc , 35.3691 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_000088b4_00000000-8_dataClass.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_000088b4_00000000-14_dataClass.cubin , sm_120 , nvcc , 166.4613 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_000088b4_00000000-14_dataClass.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_000088b4_00000000-5_dataClass.fatbin ,  , nvcc , 30.1640 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_00004858_00000000-11_kernelMaths.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004858_00000000-8_kernelMaths.ptx , compute_120 , nvcc , 1087.3708 , ms
C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/microPhysics.cu.obj , compute_120 , nvcc , 285.1913 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/microPhysics.cu.obj ,  , nvcc , 2.6553 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004858_00000000-8_kernelMaths.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004858_00000000-14_kernelMaths.cubin , sm_120 , nvcc , 234.7513 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004858_00000000-14_kernelMaths.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00004858_00000000-5_kernelMaths.fatbin ,  , nvcc , 28.3831 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/dataClass.cu.obj , compute_120 , nvcc , 510.5308 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/dataClass.cu.obj ,  , nvcc , 2.6470 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_00009e34_00000000-11_environment.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009e34_00000000-8_environment.ptx , compute_120 , nvcc , 1138.5381 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009e34_00000000-8_environment.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009e34_00000000-14_environment.cubin , sm_120 , nvcc , 152.7526 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009e34_00000000-14_environment.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009e34_00000000-5_environment.fatbin ,  , nvcc , 27.0582 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelMaths.cu.obj , compute_120 , nvcc , 467.1647 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelMaths.cu.obj ,  , nvcc , 2.6941 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_0000a950_00000000-11_kernelSky.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000a950_00000000-8_kernelSky.ptx , compute_120 , nvcc , 1582.0071 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000a950_00000000-8_kernelSky.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000a950_00000000-14_kernelSky.cubin , sm_120 , nvcc , 475.8640 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000a950_00000000-14_kernelSky.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000a950_00000000-5_kernelSky.fatbin ,  , nvcc , 34.7660 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/environment.cu.obj , compute_120 , nvcc , 9145.7471 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/environment.cu.obj ,  , nvcc , 2.6035 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelSky.cu.obj , compute_120 , nvcc , 9125.4521 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelSky.cu.obj ,  , nvcc , 2.5752 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu , cl.exe (preprocessing 4) , C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00002bc0_00000000-7_kernelGround.cpp4.ii ,  , nvcc , 293.2367 , ms
C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu , cl.exe (preprocessing 4) , C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009954_00000000-7_microPhysics.cpp4.ii ,  , nvcc , 287.0059 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , cl.exe (preprocessing 4) , C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000720c_00000000-7_dataClass.cpp4.ii ,  , nvcc , 382.4641 , ms
